station,valid,sknt,p01m,gust,wxcodes
BED,2017-05-06 17:56,11.00,0.25,21.00,M
BED,2017-05-06 18:03,11.00,0.00,M,M
BED,2017-05-06 18:21,14.00,0.00,M,M
BED,2017-05-06 18:56,13.00,0.00,22.00,M
BED,2017-05-06 19:15,12.00,0.00,22.00,M
BED,2017-05-06 19:56,18.00,0.00,24.00,M
BED,2017-05-06 20:56,14.00,0.00,23.00,M
BED,2017-05-06 21:56,10.00,0.00,21.00,M
BED,2017-05-06 22:56,7.00,0.25,M,-RA
BED,2017-05-06 23:56,7.00,T,M,-RA
BED,2017-05-07 00:56,9.00,0.25,M,-RA
BED,2017-05-07 01:56,8.00,T,M,M
BED,2017-05-07 02:56,8.00,T,M,-RA
BED,2017-05-07 03:56,8.00,T,M,M
BED,2017-05-07 04:21,8.00,0.00,M,M
BED,2017-05-07 04:48,10.00,0.00,16.00,M
BED,2017-05-07 04:56,9.00,0.00,M,M
BED,2017-05-07 05:16,8.00,0.00,M,M
BED,2017-05-07 05:56,6.00,0.00,M,M
BED,2017-05-07 06:47,6.00,0.00,M,M
BED,2017-05-07 06:56,6.00,0.00,M,M
BED,2017-05-07 07:11,10.00,0.00,M,M
BED,2017-05-07 07:56,8.00,0.00,M,M
BED,2017-05-07 08:36,7.00,0.00,M,M
BED,2017-05-07 08:56,8.00,0.00,M,M
BED,2017-05-07 09:24,9.00,0.00,M,M
BED,2017-05-07 09:56,9.00,0.00,M,M
BED,2017-05-07 10:56,11.00,0.00,22.00,M
BED,2017-05-07 11:56,12.00,0.00,21.00,M
BED,2017-05-07 12:03,13.00,0.00,19.00,M
BED,2017-05-07 12:56,15.00,0.00,M,M
BED,2017-05-07 13:56,12.00,0.00,M,M
BED,2017-05-07 14:56,16.00,0.00,22.00,M
BED,2017-05-07 15:56,19.00,0.00,25.00,M
BED,2017-05-07 16:56,17.00,0.00,22.00,M
BED,2017-05-07 17:56,16.00,0.00,26.00,M
BED,2017-05-07 18:56,20.00,0.00,26.00,M
BED,2017-05-07 19:56,15.00,0.00,24.00,M
BED,2017-05-07 20:56,16.00,0.00,20.00,M
BED,2017-05-07 21:56,13.00,0.00,M,M
BED,2017-05-07 22:56,13.00,0.00,M,M
BED,2017-05-07 23:56,10.00,0.00,M,M
BED,2017-05-08 00:56,6.00,T,M,-RA
BED,2017-05-08 01:56,7.00,T,M,M
BED,2017-05-08 02:56,6.00,0.00,M,M
BED,2017-05-08 03:48,6.00,0.00,M,M
BED,2017-05-08 03:56,7.00,0.00,M,M
BED,2017-05-08 04:18,7.00,0.00,M,M
BED,2017-05-08 04:41,7.00,0.00,M,M
BED,2017-05-08 04:56,6.00,0.00,M,M
BED,2017-05-08 05:21,8.00,0.00,M,M
BED,2017-05-08 05:56,10.00,0.00,17.00,M
BED,2017-05-08 06:56,8.00,0.00,18.00,M
BED,2017-05-08 07:56,8.00,0.00,M,M
BED,2017-05-08 08:56,7.00,0.00,M,M
BED,2017-05-08 09:56,8.00,0.00,M,M
BED,2017-05-08 10:33,8.00,T,M,-RA
BED,2017-05-08 10:56,6.00,T,M,M
BED,2017-05-08 11:03,6.00,T,M,-RA
BED,2017-05-08 11:56,9.00,T,M,M
BED,2017-05-08 12:38,11.00,0.00,M,M
BED,2017-05-08 12:53,7.00,0.00,M,M
BED,2017-05-08 12:56,12.00,0.00,M,M
BED,2017-05-08 13:56,11.00,0.00,16.00,M
BED,2017-05-08 14:56,10.00,0.00,18.00,M
BED,2017-05-08 15:56,9.00,0.00,16.00,M
BED,2017-05-08 16:56,11.00,0.00,17.00,M
BED,2017-05-08 17:56,7.00,0.00,16.00,M
BED,2017-05-08 18:56,14.00,0.00,19.00,M
BED,2017-05-08 19:56,12.00,0.00,21.00,M
BED,2017-05-08 20:56,11.00,0.00,21.00,M
BED,2017-05-08 21:56,7.00,0.00,M,M
BED,2017-05-08 22:56,10.00,0.00,M,M
BED,2017-05-08 23:56,0.00,0.00,M,M
BED,2017-05-09 00:56,3.00,0.00,M,M
BED,2017-05-09 01:56,7.00,0.00,M,M
BED,2017-05-09 02:56,6.00,0.00,M,M
BED,2017-05-09 03:56,3.00,0.00,M,M
BED,2017-05-09 04:56,0.00,0.00,M,M
BED,2017-05-09 05:56,0.00,0.00,M,M
BED,2017-05-09 06:56,3.00,0.00,M,M
BED,2017-05-09 07:56,0.00,0.00,M,M
BED,2017-05-09 08:56,0.00,0.00,M,M
BED,2017-05-09 09:56,0.00,0.00,M,M
BED,2017-05-09 10:56,0.00,0.00,M,M
BED,2017-05-09 11:56,0.00,0.00,M,M
BED,2017-05-09 12:56,4.00,0.00,M,M
BED,2017-05-09 13:56,4.00,0.00,M,M
BED,2017-05-09 14:56,4.00,0.00,M,M
BED,2017-05-09 15:56,4.00,0.00,M,M
BED,2017-05-09 16:56,3.00,0.00,M,M
BED,2017-05-09 17:56,8.00,0.00,M,M
BED,2017-05-09 18:56,7.00,0.00,M,M
BED,2017-05-09 19:56,5.00,0.00,M,M
BED,2017-05-09 20:56,10.00,0.00,M,M
BED,2017-05-09 21:56,5.00,0.00,M,M
BED,2017-05-09 22:56,4.00,0.00,M,M
BED,2017-05-09 23:56,3.00,0.00,M,M
BED,2017-05-10 00:56,4.00,0.00,M,M
BED,2017-05-10 01:56,0.00,0.00,M,M
BED,2017-05-10 02:56,0.00,T,M,-RA
BED,2017-05-10 03:56,0.00,T,M,M
BED,2017-05-10 04:56,4.00,0.00,M,M
BED,2017-05-10 05:56,4.00,0.00,M,M
BED,2017-05-10 06:56,3.00,0.00,M,M
BED,2017-05-10 07:56,4.00,0.00,M,M
BED,2017-05-10 08:56,6.00,0.00,M,M
BED,2017-05-10 09:56,4.00,0.00,M,M
BED,2017-05-10 10:56,4.00,0.00,M,M
BED,2017-05-10 11:56,6.00,0.00,M,M
BED,2017-05-10 12:56,3.00,0.00,M,M
BED,2017-05-10 13:56,5.00,0.00,M,M
BED,2017-05-10 14:56,M,0.00,M,M
BED,2017-05-10 15:56,3.00,0.00,M,M
BED,2017-05-10 16:56,4.00,0.00,M,M
BED,2017-05-10 17:56,3.00,0.00,M,M
BED,2017-05-10 18:56,10.00,0.00,M,M
BED,2017-05-10 19:56,5.00,0.00,M,M
BED,2017-05-10 20:56,7.00,0.00,M,M
BED,2017-05-10 21:56,8.00,0.00,M,M
BED,2017-05-10 22:56,5.00,0.00,M,M
BED,2017-05-10 23:56,3.00,0.00,M,M
BED,2017-05-11 00:56,4.00,0.00,M,M
BED,2017-05-11 01:56,7.00,0.00,M,M
BED,2017-05-11 02:56,6.00,0.00,M,M
BED,2017-05-11 03:56,4.00,0.00,M,M
BED,2017-05-11 04:56,4.00,0.00,M,M
BED,2017-05-11 05:56,4.00,0.00,M,M
BED,2017-05-11 06:56,0.00,0.00,M,M
BED,2017-05-11 07:56,3.00,0.00,M,M
BED,2017-05-11 08:56,3.00,0.00,M,M
BED,2017-05-11 09:56,6.00,0.00,M,M
BED,2017-05-11 10:56,5.00,0.00,M,M
BED,2017-05-11 11:56,8.00,0.00,M,M
BED,2017-05-11 12:48,8.00,0.00,M,M
BED,2017-05-11 12:56,6.00,0.00,M,M
BED,2017-05-11 13:04,10.00,0.00,M,M
BED,2017-05-11 13:16,9.00,0.00,M,M
BED,2017-05-11 13:56,9.00,0.00,M,M
BED,2017-05-11 14:27,12.00,0.00,M,M
BED,2017-05-11 14:56,6.00,0.00,M,M
BED,2017-05-11 15:56,4.00,0.00,M,M
BED,2017-05-11 16:56,4.00,0.00,M,M
BED,2017-05-11 17:56,7.00,0.00,M,M
BED,2017-05-11 18:56,5.00,0.00,M,M
BED,2017-05-11 19:56,9.00,0.00,M,M
BED,2017-05-11 20:56,6.00,0.00,M,M
BED,2017-05-11 21:56,11.00,0.00,M,M
BED,2017-05-11 22:56,5.00,0.00,M,M
BED,2017-05-11 23:56,8.00,0.00,M,M
BED,2017-05-12 00:56,4.00,0.00,M,M
BED,2017-05-12 01:56,0.00,0.00,M,M
BED,2017-05-12 02:56,0.00,0.00,M,M
BED,2017-05-12 03:56,0.00,0.00,M,M
BED,2017-05-12 04:46,0.00,0.00,M,M
BED,2017-05-12 04:56,0.00,0.00,M,M
BED,2017-05-12 05:46,0.00,0.00,M,M
BED,2017-05-12 05:56,0.00,0.00,M,M
BED,2017-05-12 06:19,0.00,0.00,M,M
BED,2017-05-12 06:39,0.00,0.00,M,M
BED,2017-05-12 06:56,0.00,0.00,M,M
BED,2017-05-12 07:56,0.00,0.00,M,M
BED,2017-05-12 08:47,0.00,0.00,M,M
BED,2017-05-12 08:56,0.00,0.00,M,M
BED,2017-05-12 09:31,0.00,0.00,M,M
BED,2017-05-12 09:56,3.00,0.00,M,M
BED,2017-05-12 10:14,4.00,0.00,M,M
BED,2017-05-12 10:56,4.00,T,M,-RA BR
BED,2017-05-12 11:07,3.00,T,M,BR
BED,2017-05-12 11:37,4.00,T,M,M
BED,2017-05-12 11:56,4.00,T,M,M
BED,2017-05-12 12:36,4.00,0.00,M,M
BED,2017-05-12 12:56,6.00,0.00,M,M
BED,2017-05-12 13:19,5.00,0.00,M,M
BED,2017-05-12 13:26,6.00,0.00,M,M
BED,2017-05-12 13:56,5.00,0.00,M,M
BED,2017-05-12 14:03,7.00,T,M,-RA
BED,2017-05-12 14:12,6.00,T,M,-RA BR
BED,2017-05-12 14:56,8.00,T,M,BR
BED,2017-05-12 15:03,5.00,T,M,-RA BR
BED,2017-05-12 15:46,7.00,T,M,BR
BED,2017-05-12 15:56,8.00,T,M,BR
BED,2017-05-12 16:56,6.00,0.00,M,M
BED,2017-05-12 17:03,5.00,0.00,M,M
BED,2017-05-12 17:21,5.00,0.00,M,M
BED,2017-05-12 17:53,7.00,0.00,M,M
BED,2017-05-12 17:56,5.00,0.00,M,M
BED,2017-05-12 18:26,8.00,0.00,M,M
BED,2017-05-12 18:56,8.00,0.00,M,M
BED,2017-05-12 19:13,4.00,0.00,M,M
BED,2017-05-12 19:56,6.00,0.00,M,M
BED,2017-05-12 20:11,5.00,0.00,M,M
BED,2017-05-12 20:30,10.00,0.00,M,M
BED,2017-05-12 20:56,7.00,0.00,M,M
BED,2017-05-12 21:56,4.00,0.00,M,M
BED,2017-05-12 22:56,8.00,0.00,M,M
BED,2017-05-12 23:56,4.00,0.00,M,M
BED,2017-05-13 00:56,0.00,0.00,M,M
BED,2017-05-13 01:56,0.00,0.00,M,M
BED,2017-05-13 02:56,0.00,0.00,M,M
BED,2017-05-13 03:56,0.00,0.00,M,M
BED,2017-05-13 04:56,0.00,0.00,M,M
BED,2017-05-13 05:56,0.00,0.00,M,M
BED,2017-05-13 06:56,0.00,0.00,M,M
BED,2017-05-13 07:56,0.00,0.00,M,M
BED,2017-05-13 08:56,0.00,0.00,M,M
BED,2017-05-13 09:56,3.00,0.00,M,M
BED,2017-05-13 10:56,6.00,0.00,M,M
BED,2017-05-13 11:34,7.00,0.00,M,M
BED,2017-05-13 11:56,7.00,0.00,M,M
BED,2017-05-13 12:56,6.00,0.00,M,M
BED,2017-05-13 13:56,6.00,0.00,M,M
BED,2017-05-13 14:56,5.00,0.00,M,M
BED,2017-05-13 15:03,6.00,0.00,M,M
BED,2017-05-13 15:56,6.00,0.00,M,M
BED,2017-05-13 16:56,9.00,0.00,M,M
BED,2017-05-13 17:56,9.00,0.00,M,M
BED,2017-05-13 18:51,9.00,0.00,M,M
BED,2017-05-13 18:56,9.00,0.00,M,M
BED,2017-05-13 19:56,12.00,0.00,M,M
BED,2017-05-13 20:03,12.00,0.00,M,M
BED,2017-05-13 20:56,11.00,0.00,M,M
BED,2017-05-13 21:03,12.00,0.00,M,M
BED,2017-05-13 21:56,10.00,0.00,M,M
BED,2017-05-13 22:56,9.00,0.00,M,M
BED,2017-05-13 23:56,10.00,0.00,M,M
BED,2017-05-14 00:56,6.00,T,M,-RA
BED,2017-05-14 01:09,5.00,T,M,-RA
BED,2017-05-14 01:56,5.00,0.25,M,-RA
BED,2017-05-14 02:56,7.00,0.25,M,-RA
BED,2017-05-14 03:56,8.00,1.02,M,-RA
BED,2017-05-14 04:53,9.00,0.51,M,-RA
BED,2017-05-14 04:56,9.00,0.51,M,-RA
BED,2017-05-14 05:08,8.00,0.25,M,-RA
BED,2017-05-14 05:56,9.00,1.52,M,RA BR
BED,2017-05-14 06:43,11.00,3.30,M,RA BR
BED,2017-05-14 06:56,10.00,3.81,M,-RA BR
BED,2017-05-14 07:56,10.00,3.81,M,RA BR
BED,2017-05-14 08:56,13.00,4.32,17.00,RA BR
BED,2017-05-14 09:56,10.00,2.29,19.00,-RA
BED,2017-05-14 10:17,12.00,0.51,M,-RA
BED,2017-05-14 10:56,15.00,1.27,22.00,-RA
BED,2017-05-14 11:28,10.00,0.25,M,RA
BED,2017-05-14 11:56,11.00,0.51,19.00,-RA BR
BED,2017-05-14 12:03,12.00,0.25,M,-RA BR
BED,2017-05-14 12:37,12.00,0.76,21.00,-RA BR
BED,2017-05-14 12:45,11.00,1.02,M,-RA BR
BED,2017-05-14 12:56,14.00,1.02,20.00,-RA BR
BED,2017-05-14 13:09,14.00,T,20.00,-RA BR
BED,2017-05-14 13:25,11.00,0.25,M,-RA BR
BED,2017-05-14 13:44,14.00,0.51,M,-RA BR
BED,2017-05-14 13:56,13.00,0.76,20.00,-RA BR
BED,2017-05-14 14:56,13.00,0.76,19.00,-RA BR
BED,2017-05-14 15:56,14.00,0.76,M,-RA BR
BED,2017-05-14 16:03,14.00,T,19.00,-RA BR
BED,2017-05-14 16:41,8.00,0.51,M,-RA BR
BED,2017-05-14 16:56,12.00,0.76,21.00,-RA BR
BED,2017-05-14 17:04,11.00,T,19.00,-RA BR
BED,2017-05-14 17:56,11.00,0.51,19.00,-RA BR
BED,2017-05-14 18:56,12.00,0.51,19.00,-RA BR
BED,2017-05-14 19:56,14.00,T,22.00,-RA BR
BED,2017-05-14 19:58,16.00,T,22.00,-RA BR
BED,2017-05-14 20:14,12.00,T,23.00,-RA BR
BED,2017-05-14 20:56,14.00,T,M,BR
BED,2017-05-14 21:51,11.00,0.00,M,M
BED,2017-05-14 21:56,12.00,0.00,19.00,M
BED,2017-05-14 22:03,11.00,0.00,18.00,M
BED,2017-05-14 22:53,9.00,0.00,17.00,M
BED,2017-05-14 22:56,7.00,0.00,17.00,M
BED,2017-05-14 23:56,7.00,0.00,M,M
BED,2017-05-15 00:03,7.00,0.00,M,M
BED,2017-05-15 00:56,8.00,0.00,M,M
BED,2017-05-15 01:56,7.00,0.25,M,-RA
BED,2017-05-15 02:56,8.00,T,M,-RA
BED,2017-05-15 03:56,7.00,0.25,M,-RA
BED,2017-05-15 04:56,8.00,0.25,M,-RA
BED,2017-05-15 05:56,11.00,T,M,-RA
BED,2017-05-15 06:56,8.00,1.52,M,-RA
BED,2017-05-15 07:56,14.00,0.76,19.00,-RA
BED,2017-05-15 08:56,11.00,T,M,M
BED,2017-05-15 09:56,10.00,T,17.00,M
BED,2017-05-15 10:34,14.00,0.00,19.00,M
BED,2017-05-15 10:56,11.00,0.00,19.00,M
BED,2017-05-15 11:21,12.00,T,18.00,-RA
BED,2017-05-15 11:51,17.00,0.25,22.00,-RA BR SQ
BED,2017-05-15 11:56,13.00,0.25,22.00,-RA BR SQ
BED,2017-05-15 12:36,9.00,0.51,M,-RA BR
BED,2017-05-15 12:56,9.00,1.02,M,-RA BR
BED,2017-05-15 13:56,8.00,1.52,M,-RA BR
BED,2017-05-15 14:03,7.00,0.25,M,-RA BR
BED,2017-05-15 14:10,8.00,0.25,M,-RA BR
BED,2017-05-15 14:56,10.00,1.02,M,-RA BR
BED,2017-05-15 15:56,10.00,T,M,M
BED,2017-05-15 16:16,12.00,0.00,M,M
BED,2017-05-15 16:56,16.00,0.00,27.00,M
BED,2017-05-15 17:56,17.00,0.00,23.00,M
BED,2017-05-15 18:56,17.00,0.00,23.00,M
BED,2017-05-15 19:56,11.00,0.00,19.00,M
BED,2017-05-15 20:56,12.00,0.00,M,M
BED,2017-05-15 21:56,12.00,0.00,24.00,M
BED,2017-05-15 22:56,10.00,0.00,16.00,M
BED,2017-05-15 23:56,4.00,0.00,M,M
BED,2017-05-16 00:56,4.00,0.00,M,M
BED,2017-05-16 01:56,4.00,0.00,M,M
BED,2017-05-16 02:56,4.00,0.00,M,M
BED,2017-05-16 03:56,4.00,0.00,M,M
BED,2017-05-16 04:56,4.00,0.00,M,M
BED,2017-05-16 05:56,5.00,0.00,M,M
BED,2017-05-16 06:56,6.00,0.00,M,M
BED,2017-05-16 07:56,5.00,0.00,M,M
BED,2017-05-16 08:56,7.00,0.00,M,M
BED,2017-05-16 09:56,7.00,0.00,M,M
BED,2017-05-16 10:56,9.00,0.00,M,M
BED,2017-05-16 11:56,8.00,0.00,M,M
BED,2017-05-16 12:56,13.00,0.00,M,M
BED,2017-05-16 13:56,11.00,0.00,M,M
BED,2017-05-16 14:56,10.00,0.00,M,M
BED,2017-05-16 15:56,7.00,0.00,16.00,M
BED,2017-05-16 16:56,6.00,0.00,18.00,M
BED,2017-05-16 17:56,9.00,0.00,16.00,M
BED,2017-05-16 18:56,7.00,0.00,18.00,M
BED,2017-05-16 19:56,6.00,0.00,M,M
BED,2017-05-16 20:56,9.00,0.00,M,M
BED,2017-05-16 21:56,10.00,0.00,M,M
BED,2017-05-16 22:56,10.00,0.00,M,M
BED,2017-05-16 23:56,3.00,0.00,M,M
BED,2017-05-17 00:56,0.00,0.00,M,M
BED,2017-05-17 01:56,3.00,0.00,M,M
BED,2017-05-17 02:56,4.00,0.00,M,M
BED,2017-05-17 03:56,3.00,0.00,M,M
BED,2017-05-17 04:56,3.00,0.00,M,M
BED,2017-05-17 05:56,0.00,0.00,M,M
BED,2017-05-17 06:56,0.00,0.00,M,M
BED,2017-05-17 07:56,0.00,T,M,M
BED,2017-05-17 08:56,0.00,0.00,M,M
BED,2017-05-17 09:56,0.00,0.00,M,M
BED,2017-05-17 10:56,0.00,0.00,M,M
BED,2017-05-17 11:56,0.00,0.00,M,M
BED,2017-05-17 12:56,M,0.00,M,M
BED,2017-05-17 13:56,M,0.00,M,M
BED,2017-05-17 14:56,8.00,0.00,M,M
BED,2017-05-17 15:56,11.00,0.00,M,M
BED,2017-05-17 16:56,11.00,0.00,15.00,M
BED,2017-05-17 17:56,11.00,0.00,M,M
BED,2017-05-17 18:56,14.00,0.00,24.00,M
BED,2017-05-17 19:56,12.00,0.00,23.00,M
BED,2017-05-17 20:56,11.00,0.00,24.00,M
BED,2017-05-17 21:56,14.00,0.00,20.00,M
BED,2017-05-17 22:56,10.00,0.00,M,M
BED,2017-05-17 23:56,10.00,0.00,M,M
BED,2017-05-18 00:56,8.00,0.00,M,M
BED,2017-05-18 01:56,6.00,0.00,M,M
BED,2017-05-18 02:56,5.00,0.00,M,M
BED,2017-05-18 03:56,0.00,0.00,M,M
BED,2017-05-18 04:56,3.00,0.00,M,M
BED,2017-05-18 05:56,5.00,0.00,M,M
BED,2017-05-18 06:56,5.00,0.00,M,M
BED,2017-05-18 07:56,5.00,0.00,M,M
BED,2017-05-18 08:56,5.00,0.00,M,M
BED,2017-05-18 09:56,0.00,0.00,M,M
BED,2017-05-18 10:56,M,0.00,M,M
BED,2017-05-18 11:56,6.00,T,M,M
BED,2017-05-18 12:56,5.00,0.00,M,M
BED,2017-05-18 13:56,7.00,0.00,18.00,M
BED,2017-05-18 14:56,10.00,0.00,18.00,M
BED,2017-05-18 15:56,13.00,0.00,19.00,M
BED,2017-05-18 16:56,13.00,0.00,19.00,M
BED,2017-05-18 17:56,8.00,0.00,17.00,M
BED,2017-05-18 18:56,8.00,0.00,M,M
BED,2017-05-18 19:56,10.00,0.00,M,M
BED,2017-05-18 20:56,9.00,0.00,M,M
BED,2017-05-18 21:56,7.00,0.00,M,M
BED,2017-05-18 22:56,11.00,0.00,M,M
BED,2017-05-18 23:56,12.00,0.00,M,M
BED,2017-05-19 00:56,10.00,0.00,17.00,M
BED,2017-05-19 01:16,13.00,0.00,20.00,M
BED,2017-05-19 01:19,15.00,0.00,20.00,TS
BED,2017-05-19 01:56,12.00,0.00,M,TS
BED,2017-05-19 02:42,15.00,0.00,32.00,TS
BED,2017-05-19 02:56,16.00,0.00,25.00,M
BED,2017-05-19 03:13,17.00,0.00,25.00,VCTS
BED,2017-05-19 03:34,7.00,0.25,M,-RA
BED,2017-05-19 03:56,0.00,0.25,M,M
BED,2017-05-19 04:03,10.00,0.00,M,VCTS
BED,2017-05-19 04:12,13.00,1.27,18.00,TSRA
BED,2017-05-19 04:41,10.00,3.05,15.00,VCTS -RA
BED,2017-05-19 04:54,10.00,3.56,M,-RA
BED,2017-05-19 04:56,10.00,3.56,M,-RA
BED,2017-05-19 05:56,5.00,T,M,M
BED,2017-05-19 06:56,5.00,0.00,M,M
BED,2017-05-19 07:56,4.00,0.00,M,M
BED,2017-05-19 08:56,4.00,0.00,M,M
BED,2017-05-19 09:56,5.00,0.00,M,M
BED,2017-05-19 10:56,M,0.00,M,M
BED,2017-05-19 11:56,6.00,0.00,M,M
BED,2017-05-19 12:56,8.00,0.00,M,M
BED,2017-05-19 13:56,10.00,0.00,17.00,M
BED,2017-05-19 14:56,12.00,0.00,19.00,M
BED,2017-05-19 15:56,8.00,0.00,19.00,M
BED,2017-05-19 16:56,11.00,0.00,17.00,M
BED,2017-05-19 17:56,18.00,0.00,27.00,M
BED,2017-05-19 18:56,12.00,0.00,19.00,M
BED,2017-05-19 19:56,14.00,0.00,22.00,M
BED,2017-05-19 20:56,15.00,0.00,24.00,M
BED,2017-05-19 21:56,20.00,0.00,26.00,M
BED,2017-05-19 22:56,10.00,0.00,17.00,M
BED,2017-05-19 23:56,14.00,0.00,21.00,M
BED,2017-05-20 00:56,11.00,0.00,M,M
BED,2017-05-20 01:56,9.00,0.00,14.00,M
BED,2017-05-20 02:56,14.00,0.00,M,M
BED,2017-05-20 03:56,7.00,0.00,M,M
BED,2017-05-20 04:56,4.00,0.00,M,M
BED,2017-05-20 05:56,0.00,0.00,M,M
BED,2017-05-20 06:56,0.00,0.00,M,M
BED,2017-05-20 07:56,0.00,0.00,M,M
BED,2017-05-20 08:56,0.00,0.00,M,M
BED,2017-05-20 09:56,3.00,0.00,M,M
BED,2017-05-20 10:56,5.00,0.00,M,M
BED,2017-05-20 11:56,11.00,0.00,M,M
BED,2017-05-20 12:56,8.00,0.00,M,M
BED,2017-05-20 13:56,8.00,0.00,M,M
BED,2017-05-20 14:56,3.00,0.00,M,M
BED,2017-05-20 15:56,6.00,0.00,M,M
BED,2017-05-20 16:56,4.00,0.00,M,M
BED,2017-05-20 17:56,11.00,0.00,M,M
BED,2017-05-20 18:56,7.00,0.00,M,M
BED,2017-05-20 19:56,7.00,0.00,M,M
BED,2017-05-20 20:56,10.00,0.00,M,M
BED,2017-05-20 21:56,8.00,0.00,M,M
BED,2017-05-20 22:56,7.00,0.00,M,M
BED,2017-05-20 23:56,5.00,0.00,M,M
BED,2017-05-21 00:56,4.00,0.00,M,M
BED,2017-05-21 02:56,0.00,0.00,M,M
BED,2017-05-21 03:56,0.00,0.00,M,M
BED,2017-05-21 04:56,0.00,0.00,M,M
BED,2017-05-21 05:56,0.00,0.00,M,M
BED,2017-05-21 06:56,0.00,0.00,M,M
BED,2017-05-21 07:56,0.00,0.00,M,M
BED,2017-05-21 08:56,0.00,0.00,M,M
BED,2017-05-21 09:56,0.00,0.00,M,M
BED,2017-05-21 10:36,0.00,0.00,M,M
BED,2017-05-21 10:56,3.00,0.00,M,M
BED,2017-05-21 11:56,8.00,0.00,M,M
BED,2017-05-21 12:56,9.00,0.00,M,M
BED,2017-05-21 13:56,11.00,0.00,M,M
BED,2017-05-21 14:56,5.00,0.00,M,M
BED,2017-05-21 15:56,6.00,0.00,M,M
BED,2017-05-21 16:56,6.00,0.00,M,M
BED,2017-05-21 17:56,6.00,0.00,M,M
BED,2017-05-21 18:56,8.00,0.00,M,M
BED,2017-05-21 19:56,9.00,0.00,M,M
BED,2017-05-21 20:56,10.00,0.00,M,M
BED,2017-05-21 21:56,11.00,0.00,M,M
BED,2017-05-21 22:56,10.00,0.00,M,M
BED,2017-05-21 23:56,6.00,0.00,M,M
BED,2017-05-22 00:56,4.00,0.00,M,M
BED,2017-05-22 01:56,7.00,0.00,M,M
BED,2017-05-22 02:56,6.00,0.00,M,M
BED,2017-05-22 03:56,4.00,0.00,M,M
BED,2017-05-22 04:56,5.00,0.00,M,M
BED,2017-05-22 05:56,4.00,T,M,-RA
BED,2017-05-22 06:56,3.00,T,M,-RA
BED,2017-05-22 07:56,0.00,T,M,-RA
BED,2017-05-22 08:56,3.00,T,M,M
BED,2017-05-22 09:56,7.00,0.25,M,-RA
BED,2017-05-22 10:56,3.00,0.76,M,-RA
BED,2017-05-22 11:56,6.00,T,M,M
BED,2017-05-22 12:56,5.00,0.25,M,-RA
BED,2017-05-22 13:56,4.00,0.25,M,-RA
BED,2017-05-22 14:56,5.00,0.76,M,-RA
BED,2017-05-22 15:03,7.00,T,M,-RA BR
BED,2017-05-22 15:28,7.00,0.51,M,-RA BR
BED,2017-05-22 15:56,6.00,0.76,M,M
BED,2017-05-22 16:07,7.00,T,M,-RA
BED,2017-05-22 16:16,6.00,0.25,M,-RA BR
BED,2017-05-22 16:56,6.00,0.25,M,-RA BR
BED,2017-05-22 17:03,6.00,0.25,M,-RA BR
BED,2017-05-22 17:10,7.00,0.25,M,-RA BR
BED,2017-05-22 17:46,8.00,0.25,M,M
BED,2017-05-22 17:56,5.00,0.25,M,M
BED,2017-05-22 18:56,6.00,T,M,-RA
BED,2017-05-22 19:56,5.00,T,M,M
BED,2017-05-22 20:17,6.00,0.00,M,M
BED,2017-05-22 20:56,5.00,0.00,M,M
BED,2017-05-22 21:56,9.00,T,M,BR
BED,2017-05-22 22:09,6.00,T,M,-RA BR
BED,2017-05-22 22:46,3.00,T,M,-RA BR
BED,2017-05-22 22:56,3.00,T,M,-RA BR
BED,2017-05-22 23:03,4.00,T,M,-RA BR
BED,2017-05-22 23:29,0.00,T,M,-RA BR
BED,2017-05-22 23:36,0.00,T,M,-RA BR
BED,2017-05-22 23:56,0.00,0.25,M,-RA BR
BED,2017-05-23 00:03,0.00,T,M,-RA BR
BED,2017-05-23 00:11,0.00,0.25,M,-RA BR
BED,2017-05-23 00:26,0.00,0.51,M,-RA BR
BED,2017-05-23 00:48,0.00,0.76,M,-RA BR
BED,2017-05-23 00:56,0.00,0.76,M,-RA BR
BED,2017-05-23 01:52,3.00,0.51,M,BR
BED,2017-05-23 01:56,3.00,0.51,M,BR
BED,2017-05-23 02:03,3.00,0.00,M,BR
BED,2017-05-23 02:14,3.00,0.00,M,BR
BED,2017-05-23 02:56,4.00,0.00,M,BR
BED,2017-05-23 03:04,4.00,0.00,M,BR
BED,2017-05-23 03:21,4.00,0.00,M,BR
BED,2017-05-23 03:48,0.00,0.00,M,BR
BED,2017-05-23 03:56,4.00,0.00,M,BR
BED,2017-05-23 04:05,4.00,0.00,M,BR
BED,2017-05-23 04:28,3.00,0.00,M,BR
BED,2017-05-23 04:56,3.00,0.00,M,BR
BED,2017-05-23 05:56,0.00,0.25,M,M
BED,2017-05-23 06:56,3.00,0.00,M,M
BED,2017-05-23 07:56,4.00,0.00,M,M
BED,2017-05-23 08:52,5.00,0.00,M,M
BED,2017-05-23 08:56,4.00,0.00,M,M
BED,2017-05-23 09:56,5.00,0.00,M,M
BED,2017-05-23 10:56,5.00,0.00,M,M
BED,2017-05-23 11:56,6.00,0.00,M,M
BED,2017-05-23 12:26,5.00,0.00,M,M
BED,2017-05-23 12:56,6.00,0.00,M,M
BED,2017-05-23 13:56,4.00,0.00,M,M
BED,2017-05-23 14:56,10.00,0.00,M,M
BED,2017-05-23 15:56,11.00,0.00,M,M
