station,valid,sknt,p01m,gust,wxcodes
FIT,2020-01-01 05:52,4.00,0.00,M,M
FIT,2020-01-01 06:52,9.00,0.00,M,M
FIT,2020-01-01 07:52,8.00,0.00,M,M
FIT,2020-01-01 08:52,7.00,0.00,M,M
FIT,2020-01-01 09:52,6.00,0.00,M,M
FIT,2020-01-01 10:52,9.00,0.00,M,M
FIT,2020-01-01 11:52,7.00,0.00,M,M
FIT,2020-01-01 12:52,6.00,0.00,M,M
FIT,2020-01-01 13:52,9.00,0.00,17.00,M
FIT,2020-01-01 14:52,14.00,0.00,23.00,M
FIT,2020-01-01 15:52,12.00,0.00,21.00,M
FIT,2020-01-01 16:52,10.00,0.00,21.00,M
FIT,2020-01-01 17:52,15.00,0.00,20.00,M
FIT,2020-01-01 18:52,13.00,0.00,25.00,M
FIT,2020-01-01 19:52,10.00,0.00,20.00,M
FIT,2020-01-01 20:52,11.00,0.00,20.00,M
FIT,2020-01-01 21:52,7.00,0.00,M,M
FIT,2020-01-01 22:52,12.00,0.00,19.00,M
FIT,2020-01-01 23:52,10.00,0.00,M,M
FIT,2020-01-02 00:52,10.00,0.00,M,M
FIT,2020-01-02 01:52,7.00,0.00,M,M
FIT,2020-01-02 02:52,7.00,0.00,M,M
FIT,2020-01-02 03:52,9.00,0.00,16.00,M
FIT,2020-01-02 04:52,10.00,0.00,M,M
FIT,2020-01-02 05:52,5.00,0.00,M,M
FIT,2020-01-02 06:52,3.00,0.00,M,M
FIT,2020-01-02 07:52,5.00,0.00,M,M
FIT,2020-01-02 08:52,4.00,0.00,M,M
FIT,2020-01-02 09:52,0.00,0.00,M,M
FIT,2020-01-02 10:52,0.00,0.00,M,M
FIT,2020-01-02 11:52,0.00,0.00,M,M
FIT,2020-01-02 12:52,4.00,0.00,M,M
FIT,2020-01-02 13:52,6.00,0.00,M,M
FIT,2020-01-02 14:52,4.00,0.00,M,M
FIT,2020-01-02 15:52,0.00,0.00,M,M
FIT,2020-01-02 16:52,8.00,0.00,M,M
FIT,2020-01-02 17:52,6.00,0.00,M,M
FIT,2020-01-02 18:52,4.00,0.00,M,M
FIT,2020-01-02 19:52,10.00,0.00,M,M
FIT,2020-01-02 20:52,3.00,0.00,M,M
FIT,2020-01-02 21:52,0.00,0.00,M,M
FIT,2020-01-02 22:52,0.00,0.00,M,M
FIT,2020-01-02 23:52,0.00,0.00,M,M
FIT,2020-01-03 00:52,0.00,0.00,M,M
FIT,2020-01-03 01:52,0.00,0.00,M,M
FIT,2020-01-03 02:52,0.00,0.00,M,M
FIT,2020-01-03 03:52,0.00,0.00,M,M
FIT,2020-01-03 04:52,5.00,0.00,M,M
FIT,2020-01-03 05:52,6.00,0.00,M,M
FIT,2020-01-03 06:52,3.00,0.00,M,M
FIT,2020-01-03 07:52,0.00,0.00,M,M
FIT,2020-01-03 08:52,0.00,0.00,M,M
FIT,2020-01-03 09:52,0.00,0.00,M,M
FIT,2020-01-03 10:52,0.00,0.00,M,M
FIT,2020-01-03 11:52,0.00,0.00,M,M
FIT,2020-01-03 12:52,0.00,0.00,M,M
FIT,2020-01-03 13:52,0.00,0.00,M,M
FIT,2020-01-03 14:52,0.00,0.00,M,M
FIT,2020-01-03 15:52,0.00,0.00,M,M
FIT,2020-01-03 16:52,0.00,0.00,M,M
FIT,2020-01-03 17:52,0.00,0.00,M,M
FIT,2020-01-03 18:52,0.00,0.00,M,M
FIT,2020-01-03 19:52,0.00,0.00,M,M
FIT,2020-01-03 20:52,0.00,0.00,M,M
FIT,2020-01-03 21:52,0.00,0.00,M,M
FIT,2020-01-03 22:52,0.00,0.00,M,M
FIT,2020-01-03 23:52,0.00,0.00,M,M
FIT,2020-01-04 00:52,0.00,0.00,M,M
FIT,2020-01-04 01:52,4.00,0.00,M,M
FIT,2020-01-04 02:52,0.00,0.00,M,M
FIT,2020-01-04 03:52,0.00,0.00,M,M
FIT,2020-01-04 04:52,0.00,0.00,M,M
FIT,2020-01-04 05:52,0.00,0.00,M,M
FIT,2020-01-04 06:52,0.00,0.00,M,M
FIT,2020-01-04 07:52,0.00,0.00,M,M
FIT,2020-01-04 08:52,0.00,0.00,M,M
FIT,2020-01-04 09:52,0.00,0.00,M,M
FIT,2020-01-04 10:52,0.00,T,M,M
FIT,2020-01-04 11:52,0.00,0.00,M,M
FIT,2020-01-04 12:52,3.00,0.00,M,BR
FIT,2020-01-04 13:30,0.00,T,M,-RA BR
FIT,2020-01-04 13:52,0.00,T,M,BR
FIT,2020-01-04 14:14,0.00,T,M,-RA BR
FIT,2020-01-04 14:37,3.00,T,M,BR
FIT,2020-01-04 14:52,3.00,T,M,BR
FIT,2020-01-04 15:02,0.00,0.00,M,BR
FIT,2020-01-04 15:09,0.00,T,M,UP BR
FIT,2020-01-04 15:32,0.00,T,M,-RA BR
FIT,2020-01-04 15:52,0.00,T,M,-RA FG
FIT,2020-01-04 15:59,0.00,T,M,-RA BR
FIT,2020-01-04 16:11,0.00,T,M,-RA BR
FIT,2020-01-04 16:47,0.00,T,M,-RA BR
FIT,2020-01-04 16:52,0.00,T,M,-RA BR
FIT,2020-01-04 17:14,0.00,T,M,-RA BR
FIT,2020-01-04 17:25,0.00,T,M,-RA FG
FIT,2020-01-04 17:52,0.00,T,M,-RA BR
FIT,2020-01-04 18:05,0.00,T,M,-RA FG
FIT,2020-01-04 18:21,0.00,T,M,BR
FIT,2020-01-04 18:28,0.00,T,M,BR
FIT,2020-01-04 18:52,0.00,T,M,-RA BR
FIT,2020-01-04 19:00,5.00,T,M,-RA BR
FIT,2020-01-04 19:52,0.00,T,M,BR
FIT,2020-01-04 20:27,3.00,0.00,M,BR
FIT,2020-01-04 20:42,3.00,0.00,M,BR
FIT,2020-01-04 20:52,3.00,0.00,M,BR
FIT,2020-01-04 21:26,4.00,0.00,M,BR
FIT,2020-01-04 21:42,4.00,0.00,M,BR
FIT,2020-01-04 21:52,4.00,0.00,M,BR
FIT,2020-01-04 22:04,4.00,0.00,M,BR
FIT,2020-01-04 22:12,4.00,0.00,M,BR
FIT,2020-01-04 22:43,4.00,0.00,M,BR
FIT,2020-01-04 22:52,3.00,0.00,M,BR
FIT,2020-01-04 23:52,3.00,0.00,M,BR
FIT,2020-01-04 23:59,3.00,0.00,M,BR
FIT,2020-01-05 00:52,3.00,0.00,M,BR
FIT,2020-01-05 01:29,3.00,0.00,M,BR
FIT,2020-01-05 01:52,4.00,0.00,M,BR
FIT,2020-01-05 02:08,5.00,0.00,M,BR
FIT,2020-01-05 02:52,4.00,0.00,M,BR
FIT,2020-01-05 03:52,5.00,0.00,M,M
FIT,2020-01-05 04:03,6.00,0.00,M,M
FIT,2020-01-05 04:52,7.00,T,M,-RA
FIT,2020-01-05 05:52,5.00,T,M,-RA
FIT,2020-01-05 06:29,3.00,T,M,-RA
FIT,2020-01-05 06:52,8.00,T,M,-RA
FIT,2020-01-05 07:00,7.00,T,M,-RA
FIT,2020-01-05 07:31,8.00,T,M,-RA
FIT,2020-01-05 07:52,13.00,T,19.00,-RA
FIT,2020-01-05 08:52,10.00,T,M,M
FIT,2020-01-05 09:52,13.00,0.00,M,M
FIT,2020-01-05 10:52,16.00,0.00,22.00,M
FIT,2020-01-05 11:52,12.00,0.00,M,M
FIT,2020-01-05 12:36,11.00,T,M,-SN
FIT,2020-01-05 12:40,13.00,T,M,-SN
FIT,2020-01-05 12:52,13.00,T,M,-SN
FIT,2020-01-05 12:58,9.00,T,M,-SN
FIT,2020-01-05 13:06,6.00,T,M,M
FIT,2020-01-05 13:16,12.00,T,19.00,M
FIT,2020-01-05 13:52,18.00,T,23.00,M
FIT,2020-01-05 14:52,22.00,0.00,29.00,M
FIT,2020-01-05 15:52,15.00,0.00,21.00,M
FIT,2020-01-05 16:12,16.00,0.00,24.00,M
FIT,2020-01-05 16:52,14.00,0.00,25.00,M
FIT,2020-01-05 17:26,17.00,0.00,24.00,M
FIT,2020-01-05 17:52,21.00,0.00,29.00,M
FIT,2020-01-05 18:52,24.00,0.00,31.00,M
FIT,2020-01-05 19:52,16.00,0.00,28.00,M
FIT,2020-01-05 20:52,14.00,0.00,23.00,M
FIT,2020-01-05 21:52,17.00,0.00,24.00,M
FIT,2020-01-05 22:52,12.00,0.00,M,M
FIT,2020-01-05 23:52,7.00,0.00,M,M
FIT,2020-01-06 00:52,9.00,0.00,M,M
FIT,2020-01-06 01:52,7.00,0.00,M,M
FIT,2020-01-06 02:52,7.00,0.00,M,M
FIT,2020-01-06 03:52,11.00,0.00,M,M
FIT,2020-01-06 04:52,7.00,0.00,M,M
FIT,2020-01-06 05:52,4.00,0.00,M,M
FIT,2020-01-06 06:52,0.00,0.00,M,M
FIT,2020-01-06 07:52,0.00,0.00,M,M
FIT,2020-01-06 08:52,3.00,0.00,M,M
FIT,2020-01-06 09:52,0.00,0.00,M,M
FIT,2020-01-06 10:52,0.00,0.00,M,M
FIT,2020-01-06 11:52,0.00,0.00,M,M
FIT,2020-01-06 12:52,0.00,0.00,M,M
FIT,2020-01-06 13:52,0.00,0.00,M,M
FIT,2020-01-06 14:27,0.00,T,M,-SN
FIT,2020-01-06 14:52,3.00,T,M,-SN
FIT,2020-01-06 14:59,3.00,T,M,-SN
FIT,2020-01-06 15:52,3.00,T,M,-SN
FIT,2020-01-06 16:26,3.00,T,M,-SN
FIT,2020-01-06 16:52,3.00,T,M,-SN
FIT,2020-01-06 17:04,4.00,T,M,-SN
FIT,2020-01-06 17:12,4.00,T,M,-SN
FIT,2020-01-06 17:19,4.00,T,M,-SN
FIT,2020-01-06 17:52,6.00,T,M,-SN
FIT,2020-01-06 18:00,6.00,T,M,-SN
FIT,2020-01-06 18:52,5.00,T,M,M
FIT,2020-01-06 19:52,3.00,0.00,M,M
FIT,2020-01-06 20:14,4.00,0.00,M,M
FIT,2020-01-06 20:52,0.00,0.00,M,M
FIT,2020-01-06 21:52,3.00,0.00,M,M
FIT,2020-01-06 22:52,5.00,0.00,M,M
FIT,2020-01-06 23:52,3.00,0.00,M,M
FIT,2020-01-07 00:52,7.00,0.00,M,M
FIT,2020-01-07 01:52,6.00,0.00,M,M
FIT,2020-01-07 02:52,6.00,0.00,M,M
FIT,2020-01-07 03:52,8.00,0.00,M,M
FIT,2020-01-07 04:52,9.00,0.00,17.00,M
FIT,2020-01-07 05:52,7.00,0.00,M,M
FIT,2020-01-07 06:52,9.00,0.00,M,M
FIT,2020-01-07 07:52,13.00,T,18.00,M
FIT,2020-01-07 08:52,8.00,0.00,17.00,M
FIT,2020-01-07 09:52,4.00,0.00,M,M
FIT,2020-01-07 10:52,6.00,0.00,M,M
FIT,2020-01-07 11:52,4.00,0.00,M,M
FIT,2020-01-07 12:52,3.00,0.00,M,M
FIT,2020-01-07 13:52,4.00,0.00,M,M
FIT,2020-01-07 14:52,7.00,0.00,M,M
FIT,2020-01-07 15:52,11.00,0.00,15.00,M
FIT,2020-01-07 16:52,4.00,0.00,M,M
FIT,2020-01-07 17:52,9.00,0.00,M,M
FIT,2020-01-07 18:52,3.00,0.00,M,M
FIT,2020-01-07 19:52,4.00,0.00,M,M
FIT,2020-01-07 20:52,0.00,0.00,M,M
FIT,2020-01-07 21:52,0.00,0.00,M,M
FIT,2020-01-07 22:52,0.00,0.00,M,M
FIT,2020-01-07 23:52,3.00,0.00,M,M
FIT,2020-01-08 00:52,0.00,0.00,M,M
FIT,2020-01-08 01:52,3.00,0.00,M,M
FIT,2020-01-08 02:52,4.00,0.00,M,M
FIT,2020-01-08 03:52,3.00,0.00,M,M
FIT,2020-01-08 04:52,0.00,0.00,M,M
FIT,2020-01-08 05:52,0.00,0.00,M,M
FIT,2020-01-08 06:52,0.00,0.00,M,M
FIT,2020-01-08 07:52,0.00,0.00,M,M
FIT,2020-01-08 08:52,0.00,0.00,M,M
FIT,2020-01-08 09:38,4.00,T,M,-SN
FIT,2020-01-08 09:47,3.00,T,M,-SN
FIT,2020-01-08 09:52,3.00,T,M,-SN
FIT,2020-01-08 10:06,0.00,T,M,BR
FIT,2020-01-08 10:15,0.00,T,M,M
FIT,2020-01-08 10:52,0.00,T,M,M
FIT,2020-01-08 11:52,0.00,0.00,M,M
FIT,2020-01-08 12:52,0.00,0.00,M,M
FIT,2020-01-08 13:52,0.00,0.00,M,M
FIT,2020-01-08 14:06,0.00,0.00,M,M
FIT,2020-01-08 14:52,3.00,0.00,M,M
FIT,2020-01-08 15:52,13.00,0.00,21.00,M
FIT,2020-01-08 16:52,11.00,0.00,21.00,M
FIT,2020-01-08 17:52,11.00,0.00,19.00,M
FIT,2020-01-08 18:52,11.00,0.00,20.00,M
FIT,2020-01-08 19:52,22.00,T,44.00,-SN
FIT,2020-01-08 19:58,17.00,T,44.00,+SN
FIT,2020-01-08 20:15,8.00,T,M,-SN
FIT,2020-01-08 20:22,8.00,T,M,-SN
FIT,2020-01-08 20:26,12.00,T,18.00,-SN
FIT,2020-01-08 20:34,9.00,T,18.00,M
FIT,2020-01-08 20:52,12.00,T,19.00,M
FIT,2020-01-08 21:52,14.00,0.00,31.00,M
FIT,2020-01-08 22:52,21.00,0.00,26.00,M
FIT,2020-01-08 23:52,12.00,0.00,31.00,M
FIT,2020-01-09 00:52,11.00,0.00,23.00,M
FIT,2020-01-09 01:52,16.00,0.00,30.00,M
FIT,2020-01-09 02:52,22.00,0.00,27.00,M
FIT,2020-01-09 03:52,14.00,0.00,22.00,M
FIT,2020-01-09 04:52,18.00,0.00,25.00,M
FIT,2020-01-09 05:52,13.00,0.00,20.00,M
FIT,2020-01-09 06:52,16.00,0.00,25.00,M
FIT,2020-01-09 07:52,9.00,0.00,17.00,M
FIT,2020-01-09 08:52,11.00,0.00,22.00,M
FIT,2020-01-09 09:52,14.00,0.00,22.00,M
FIT,2020-01-09 10:52,11.00,0.00,17.00,M
FIT,2020-01-09 11:52,9.00,0.00,17.00,M
FIT,2020-01-09 12:52,9.00,0.00,M,M
FIT,2020-01-09 13:52,12.00,0.00,17.00,M
FIT,2020-01-09 14:52,10.00,0.00,M,M
FIT,2020-01-09 15:52,12.00,0.00,M,M
FIT,2020-01-09 16:52,11.00,0.00,17.00,M
FIT,2020-01-09 17:52,10.00,0.00,M,M
FIT,2020-01-09 18:52,11.00,0.00,M,M
FIT,2020-01-09 19:52,7.00,0.00,M,M
FIT,2020-01-09 20:52,5.00,0.00,M,M
FIT,2020-01-09 21:52,3.00,0.00,M,M
FIT,2020-01-09 22:52,3.00,0.00,M,M
FIT,2020-01-09 23:52,0.00,0.00,M,M
FIT,2020-01-10 00:52,0.00,0.00,M,M
FIT,2020-01-10 01:52,0.00,0.00,M,M
FIT,2020-01-10 02:52,0.00,0.00,M,M
FIT,2020-01-10 03:52,0.00,0.00,M,M
FIT,2020-01-10 04:52,0.00,0.00,M,M
FIT,2020-01-10 05:52,0.00,0.00,M,M
FIT,2020-01-10 06:52,3.00,0.00,M,M
FIT,2020-01-10 07:52,6.00,0.00,M,M
FIT,2020-01-10 08:52,4.00,0.00,M,M
FIT,2020-01-10 09:52,4.00,0.00,M,M
FIT,2020-01-10 10:52,3.00,0.00,M,M
FIT,2020-01-10 11:52,5.00,0.00,M,M
FIT,2020-01-10 12:52,8.00,0.00,M,M
FIT,2020-01-10 13:52,8.00,0.00,M,M
FIT,2020-01-10 14:52,7.00,0.00,M,M
FIT,2020-01-10 15:52,10.00,0.00,16.00,M
FIT,2020-01-10 16:18,8.00,0.00,18.00,M
FIT,2020-01-10 16:52,5.00,0.00,16.00,M
FIT,2020-01-10 17:52,8.00,0.00,15.00,M
FIT,2020-01-10 18:52,10.00,0.00,M,M
FIT,2020-01-10 19:52,7.00,0.00,M,M
FIT,2020-01-10 20:52,0.00,0.00,M,M
FIT,2020-01-10 21:52,5.00,0.00,M,M
FIT,2020-01-10 22:52,3.00,0.00,M,M
FIT,2020-01-10 23:52,8.00,0.00,M,M
FIT,2020-01-11 00:52,6.00,0.00,M,M
FIT,2020-01-11 01:52,M,0.00,M,M
FIT,2020-01-11 02:52,8.00,0.00,M,M
FIT,2020-01-11 03:52,7.00,0.00,M,M
FIT,2020-01-11 04:52,5.00,0.00,M,M
FIT,2020-01-11 05:52,4.00,0.00,M,M
FIT,2020-01-11 06:52,8.00,0.00,M,M
FIT,2020-01-11 07:52,6.00,0.00,M,M
FIT,2020-01-11 08:52,9.00,0.00,M,M
FIT,2020-01-11 09:52,8.00,0.00,M,M
FIT,2020-01-11 10:52,6.00,0.00,M,M
FIT,2020-01-11 11:52,7.00,0.00,M,M
FIT,2020-01-11 12:52,6.00,0.00,M,M
FIT,2020-01-11 13:52,8.00,0.00,M,M
FIT,2020-01-11 14:52,6.00,0.00,M,M
FIT,2020-01-11 15:52,10.00,0.00,16.00,M
FIT,2020-01-11 16:52,12.00,0.00,27.00,M
FIT,2020-01-11 17:52,16.00,0.00,34.00,M
FIT,2020-01-11 18:52,17.00,0.00,23.00,M
FIT,2020-01-11 19:52,12.00,0.00,32.00,M
FIT,2020-01-11 20:52,11.00,0.00,18.00,M
FIT,2020-01-11 21:52,11.00,0.00,19.00,M
FIT,2020-01-11 22:52,11.00,0.00,20.00,M
FIT,2020-01-11 23:52,9.00,0.00,19.00,M
FIT,2020-01-12 00:52,9.00,0.00,M,M
FIT,2020-01-12 01:52,10.00,0.00,19.00,M
FIT,2020-01-12 02:52,14.00,0.00,23.00,M
FIT,2020-01-12 03:52,13.00,0.00,24.00,M
FIT,2020-01-12 04:09,8.00,0.00,26.00,M
FIT,2020-01-12 04:52,12.00,0.00,23.00,M
FIT,2020-01-12 05:52,15.00,0.00,22.00,M
FIT,2020-01-12 06:52,11.00,0.00,18.00,M
FIT,2020-01-12 07:52,12.00,0.00,16.00,M
FIT,2020-01-12 08:52,10.00,0.51,24.00,-RA
FIT,2020-01-12 09:02,13.00,T,29.00,-RA
FIT,2020-01-12 09:13,12.00,T,21.00,HZ
FIT,2020-01-12 09:52,13.00,0.25,19.00,M
FIT,2020-01-12 10:52,16.00,T,32.00,-RA
FIT,2020-01-12 11:52,14.00,0.25,22.00,M
FIT,2020-01-12 12:52,13.00,0.00,36.00,M
FIT,2020-01-12 13:52,19.00,T,28.00,M
FIT,2020-01-12 14:52,15.00,T,28.00,M
FIT,2020-01-12 15:52,13.00,0.00,25.00,M
FIT,2020-01-12 16:52,19.00,0.00,24.00,M
FIT,2020-01-12 17:52,11.00,0.00,27.00,M
FIT,2020-01-12 18:52,17.00,0.00,34.00,M
FIT,2020-01-12 19:52,18.00,0.00,31.00,M
FIT,2020-01-12 20:52,16.00,0.00,22.00,M
FIT,2020-01-12 21:52,18.00,0.00,26.00,M
FIT,2020-01-12 22:52,10.00,0.00,20.00,M
FIT,2020-01-12 23:52,10.00,0.00,M,M
FIT,2020-01-13 00:52,5.00,0.00,M,M
FIT,2020-01-13 01:52,3.00,0.00,M,M
FIT,2020-01-13 02:52,5.00,0.00,M,M
FIT,2020-01-13 03:52,3.00,0.00,M,M
FIT,2020-01-13 04:52,0.00,0.00,M,M
FIT,2020-01-13 05:52,4.00,0.00,M,M
FIT,2020-01-13 06:52,0.00,0.00,M,M
FIT,2020-01-13 07:52,3.00,0.00,M,M
FIT,2020-01-13 08:52,3.00,0.00,M,M
FIT,2020-01-13 09:04,0.00,0.00,M,M
FIT,2020-01-13 09:52,0.00,0.00,M,M
FIT,2020-01-13 10:52,0.00,0.00,M,M
FIT,2020-01-13 11:52,0.00,0.00,M,M
FIT,2020-01-13 12:52,0.00,0.00,M,M
FIT,2020-01-13 13:52,3.00,0.00,M,M
FIT,2020-01-13 14:20,4.00,T,M,-SN
FIT,2020-01-13 14:42,0.00,T,M,-SN
FIT,2020-01-13 14:52,0.00,T,M,HZ
FIT,2020-01-13 15:12,4.00,0.00,M,HZ
FIT,2020-01-13 15:42,5.00,0.00,M,M
FIT,2020-01-13 15:52,4.00,0.00,M,M
FIT,2020-01-13 16:06,0.00,0.00,M,M
FIT,2020-01-13 16:22,0.00,0.00,M,M
FIT,2020-01-13 16:52,0.00,0.00,M,BR
FIT,2020-01-13 17:52,3.00,0.00,M,BR
FIT,2020-01-13 18:52,0.00,0.00,M,BR
FIT,2020-01-13 19:29,0.00,0.00,M,BR
FIT,2020-01-13 19:43,0.00,0.00,M,BR
FIT,2020-01-13 19:52,0.00,0.00,M,BR
FIT,2020-01-13 19:56,0.00,0.00,M,BR
FIT,2020-01-13 20:22,0.00,0.00,M,BR
FIT,2020-01-13 20:42,0.00,0.00,M,BR
FIT,2020-01-13 20:52,3.00,0.00,M,BR
FIT,2020-01-13 21:52,0.00,0.00,M,M
FIT,2020-01-13 22:52,3.00,0.00,M,BR
FIT,2020-01-13 23:52,0.00,0.00,M,M
FIT,2020-01-14 00:52,0.00,0.00,M,M
FIT,2020-01-14 01:08,0.00,0.00,M,M
FIT,2020-01-14 01:52,0.00,0.00,M,M
FIT,2020-01-14 02:52,0.00,0.00,M,BR
FIT,2020-01-14 03:24,4.00,0.00,M,BR
FIT,2020-01-14 03:52,4.00,0.00,M,BR
FIT,2020-01-14 04:01,0.00,0.00,M,BR
FIT,2020-01-14 04:10,3.00,0.00,M,BR
FIT,2020-01-14 04:52,0.00,0.00,M,BR
FIT,2020-01-14 05:16,0.00,0.00,M,BR
FIT,2020-01-14 05:47,8.00,0.00,M,M
FIT,2020-01-14 05:52,4.00,0.00,M,M
FIT,2020-01-14 06:41,6.00,0.00,M,M
FIT,2020-01-14 06:52,4.00,0.00,M,M
FIT,2020-01-14 07:52,3.00,0.00,M,M
FIT,2020-01-14 08:52,5.00,0.00,M,M
FIT,2020-01-14 09:52,5.00,0.00,M,M
FIT,2020-01-14 10:52,5.00,0.00,M,M
FIT,2020-01-14 11:52,5.00,0.00,M,M
FIT,2020-01-14 12:52,0.00,0.00,M,M
FIT,2020-01-14 13:52,0.00,0.00,M,M
FIT,2020-01-14 14:52,5.00,0.00,M,M
FIT,2020-01-14 15:52,4.00,0.00,M,M
FIT,2020-01-14 16:52,3.00,0.00,M,M
FIT,2020-01-14 17:52,6.00,0.00,M,M
FIT,2020-01-14 18:52,3.00,0.00,M,M
FIT,2020-01-14 19:00,6.00,0.00,M,M
FIT,2020-01-14 19:52,6.00,0.00,M,M
FIT,2020-01-14 20:52,5.00,0.00,M,M
FIT,2020-01-14 21:25,8.00,0.00,M,M
FIT,2020-01-14 21:52,7.00,0.00,M,M
FIT,2020-01-14 22:52,6.00,0.00,M,M
FIT,2020-01-14 23:52,4.00,0.00,M,M
FIT,2020-01-15 00:52,6.00,0.00,M,M
FIT,2020-01-15 01:05,7.00,T,M,-RA
FIT,2020-01-15 01:28,4.00,T,M,M
FIT,2020-01-15 01:52,6.00,T,M,-RA
FIT,2020-01-15 02:52,4.00,T,M,BR
FIT,2020-01-15 03:45,0.00,0.00,M,M
FIT,2020-01-15 03:52,0.00,0.00,M,M
FIT,2020-01-15 04:52,3.00,0.00,M,BR
FIT,2020-01-15 05:12,3.00,0.00,M,BR
FIT,2020-01-15 05:52,4.00,0.00,M,BR
FIT,2020-01-15 05:59,4.00,0.00,M,BR
FIT,2020-01-15 06:52,0.00,0.00,M,BR
FIT,2020-01-15 07:23,0.00,0.00,M,BR
FIT,2020-01-15 07:49,0.00,0.00,M,M
FIT,2020-01-15 07:52,0.00,0.00,M,M
FIT,2020-01-15 08:11,3.00,0.00,M,M
FIT,2020-01-15 08:52,0.00,0.00,M,BR
FIT,2020-01-15 09:52,0.00,0.00,M,M
FIT,2020-01-15 10:18,0.00,T,M,M
FIT,2020-01-15 10:37,3.00,T,M,M
FIT,2020-01-15 10:52,0.00,T,M,M
FIT,2020-01-15 11:52,0.00,0.00,M,M
FIT,2020-01-15 12:52,3.00,0.00,M,M
FIT,2020-01-15 13:52,3.00,0.00,M,M
FIT,2020-01-15 14:52,6.00,0.00,M,M
FIT,2020-01-15 15:52,11.00,0.00,19.00,M
FIT,2020-01-15 16:52,7.00,0.00,M,M
FIT,2020-01-15 17:52,8.00,0.00,M,M
FIT,2020-01-15 18:52,8.00,0.00,M,M
FIT,2020-01-15 19:52,8.00,0.00,M,M
FIT,2020-01-15 20:52,6.00,0.00,M,M
FIT,2020-01-15 21:52,3.00,0.00,M,M
FIT,2020-01-15 22:52,3.00,0.00,M,M
FIT,2020-01-15 23:52,0.00,0.00,M,M
FIT,2020-01-16 00:52,0.00,0.00,M,M
FIT,2020-01-16 01:52,0.00,0.00,M,M
FIT,2020-01-16 02:52,0.00,0.00,M,M
FIT,2020-01-16 03:52,0.00,0.00,M,M
FIT,2020-01-16 04:52,0.00,0.00,M,M
FIT,2020-01-16 05:52,0.00,0.00,M,M
FIT,2020-01-16 06:52,0.00,0.00,M,M
FIT,2020-01-16 07:26,5.00,0.51,M,-SN
FIT,2020-01-16 07:42,3.00,0.76,M,-SN BR
FIT,2020-01-16 07:52,4.00,1.27,M,-SN BR
FIT,2020-01-16 08:26,4.00,1.52,M,-SN BR
FIT,2020-01-16 08:52,3.00,1.78,M,-SN BR
FIT,2020-01-16 09:00,5.00,T,M,-SN BR
FIT,2020-01-16 09:03,5.00,0.25,M,-SN BR
FIT,2020-01-16 09:16,4.00,0.25,M,-SN BR
FIT,2020-01-16 09:23,5.00,0.51,M,-SN BR
FIT,2020-01-16 09:33,3.00,0.51,M,BR
FIT,2020-01-16 09:52,3.00,0.51,M,BR
FIT,2020-01-16 09:59,4.00,T,M,UP BR
FIT,2020-01-16 10:03,4.00,T,M,UP BR
FIT,2020-01-16 10:17,0.00,0.25,M,-SN BR
FIT,2020-01-16 10:43,3.00,0.76,M,-SN BR
FIT,2020-01-16 10:52,4.00,0.76,M,-SN BR
FIT,2020-01-16 11:00,5.00,T,M,BR
FIT,2020-01-16 11:24,0.00,0.25,M,-RA BR
FIT,2020-01-16 11:31,3.00,0.51,M,-SN BR
FIT,2020-01-16 11:41,0.00,0.76,M,-SN BR
FIT,2020-01-16 11:52,0.00,1.02,M,-SN BR
FIT,2020-01-16 12:12,0.00,0.76,M,-SN BR
FIT,2020-01-16 12:19,0.00,1.02,M,-SN BR
FIT,2020-01-16 12:27,0.00,1.27,M,-SN BR
FIT,2020-01-16 12:36,0.00,1.52,M,-SN FG
FIT,2020-01-16 12:52,3.00,1.78,M,-SN FG
FIT,2020-01-16 13:52,0.00,1.02,M,BR
FIT,2020-01-16 14:01,4.00,T,M,UP BR
FIT,2020-01-16 14:13,0.00,T,M,BR
FIT,2020-01-16 14:25,0.00,T,M,BR
FIT,2020-01-16 14:31,0.00,T,M,BR
FIT,2020-01-16 14:39,0.00,T,M,BR
FIT,2020-01-16 14:50,0.00,T,M,BR
FIT,2020-01-16 14:52,0.00,T,M,BR
FIT,2020-01-16 15:11,5.00,0.00,M,BR
FIT,2020-01-16 15:52,18.00,0.00,25.00,M
FIT,2020-01-16 16:52,12.00,0.00,25.00,M
FIT,2020-01-16 17:08,12.00,0.00,23.00,M
FIT,2020-01-16 17:20,19.00,0.00,28.00,M
FIT,2020-01-16 17:52,21.00,0.00,31.00,M
FIT,2020-01-16 18:52,24.00,0.00,41.00,M
FIT,2020-01-16 19:52,16.00,0.00,25.00,M
FIT,2020-01-16 20:52,16.00,0.00,29.00,M
FIT,2020-01-16 21:52,11.00,0.00,21.00,M
FIT,2020-01-16 22:52,17.00,0.00,25.00,M
FIT,2020-01-16 23:52,15.00,0.00,22.00,M
FIT,2020-01-17 00:52,16.00,0.00,21.00,M
FIT,2020-01-17 01:52,8.00,0.00,16.00,M
FIT,2020-01-17 02:52,18.00,0.00,27.00,M
FIT,2020-01-17 03:52,14.00,T,23.00,-SN
FIT,2020-01-17 04:01,16.00,T,21.00,-SN
FIT,2020-01-17 04:52,13.00,T,22.00,M
FIT,2020-01-17 05:52,9.00,T,M,M
FIT,2020-01-17 06:52,16.00,T,19.00,M
